LoanID,CustomerID,AccountID,LoanAmount,InterestRate,LoanStartDate,LoanEndDate
1698,4418,2273,50588.24,7.24,2007-10-15,2032-04-15
1699,2412,2462,217523.71,11.65,2022-01-29,2035-04-05
1700,2218,728,762722.14,14.65,2017-11-28,2042-09-03
1701,4251,3276,669054.52,7.82,2024-07-28,2046-11-02
1702,3861,4360,512639.94,12.44,2011-12-17,2041-11-25
1703,1848,128,499191.75,13.91,2014-10-28,2025-06-09
1704,4402,120,943085.93,6.93,2009-12-04,2026-06-04
1705,175,3922,522841.8,10.68,2001-08-08,2027-06-20
1706,4416,1427,947452.4,5.99,2005-05-17,2044-10-16
1707,4589,172,991106.44,5.3,2005-04-12,2041-11-15
1708,4554,3406,219465.82,10.32,2003-09-03,2031-01-05
1709,2519,3191,407015.15,10.37,2017-04-23,2029-08-14
1710,4486,3356,123859.87,14.72,2017-04-27,2025-06-09
1711,4800,228,603165.15,8.62,2017-07-27,2031-06-17
1712,3555,4471,601024.77,8.59,2015-01-21,2034-07-14
1713,3856,1365,228818.04,13.45,2007-05-21,2033-04-26
1714,4172,4020,989941.21,13.67,2007-03-09,2037-02-04
1715,4577,2712,300047.26,6.99,2009-05-19,2038-01-31
1716,2370,3165,65153.93,12.31,2021-08-19,2049-03-11
1717,1942,1644,182232.77,5.57,2018-07-09,2040-11-06
1718,467,703,762697.45,7.76,2018-12-17,2038-02-22
1719,413,1949,638407.16,7.48,2023-04-11,2039-03-07
1720,1918,964,701711.47,11.38,2002-05-23,2040-08-16
1721,1281,3187,958572.28,9.72,2011-02-03,2039-01-27
1722,162,3259,29775.56,6.72,2017-10-31,2031-02-11
1723,1910,2583,561585.96,14.56,2015-10-04,2050-11-19
1724,1325,1630,784338.07,9.48,2025-04-01,2031-12-22
1725,2715,2802,931997.55,12.49,2011-03-03,2036-03-10
1726,4925,2116,536693.34,14.64,2024-08-02,2047-09-02
1727,3786,1819,201867.12,13.73,2020-11-21,2032-06-23
1728,3299,3647,36151.99,10.4,2016-06-19,2033-06-25
1729,2868,1249,762299.68,6.26,2001-03-24,2029-05-03
1730,1391,1950,547555.93,10.92,2011-12-06,2041-10-22
1731,1274,3857,285579.81,7.9,2017-02-06,2032-01-23
1732,3443,299,575741.75,7.33,2021-06-07,2031-12-29
1733,2164,3533,802040.57,11.81,2008-01-09,2029-12-12
1734,2738,1341,478180.41,14.37,2003-04-16,2036-09-16
1735,1624,510,928629.88,5.29,2008-07-11,2042-08-29
1736,2885,2262,185763.11,12.73,2024-12-12,2040-07-03
1737,3597,477,698152.06,9.4,2003-10-22,2050-02-06
1738,1942,537,952554.02,9.27,2013-04-03,2038-04-28
1739,194,2551,13359.38,8.42,2023-06-15,2027-01-29
1740,3827,3259,115619.7,7.65,2011-10-08,2040-12-19
1741,3014,1346,745548.22,12.11,2011-05-24,2025-03-26
1742,3723,1756,408736.87,7.37,2014-10-25,2049-09-02
1743,2945,277,428529.05,11.58,2009-09-16,2041-08-14
1744,3573,2237,309669.18,14.0,2001-09-13,2050-06-25
1745,3739,122,627119.68,10.81,2007-12-01,2048-03-29
1746,1750,372,46602.47,5.42,2014-12-13,2048-06-08
1747,2893,2343,384098.52,10.23,2002-04-20,2037-10-18
1748,2670,1984,119856.78,8.18,2009-07-08,2036-07-10
1749,3836,4947,285290.21,9.82,2012-10-09,2045-03-18
1750,1528,2623,10028.01,5.77,2022-12-17,2033-03-04
1751,343,2525,668236.96,9.36,2015-01-11,2030-10-12
1752,191,377,634169.08,11.14,2009-01-17,2039-03-14
1753,691,358,395972.39,14.32,2011-05-01,2033-12-01
1754,192,4626,489658.58,7.1,2013-12-21,2038-06-30
1755,3833,2253,525591.9,7.99,2006-11-20,2037-11-15
1756,3678,4590,876057.31,9.52,2017-07-05,2028-01-18
1757,2347,2731,429725.16,5.73,2018-04-07,2040-02-15
1758,1530,583,911847.61,10.06,2017-11-22,2048-10-31
1759,2367,4539,357053.75,8.88,2013-08-16,2038-05-03
1760,3971,521,835773.19,13.01,2021-09-12,2035-07-17
1761,3215,2574,791493.07,6.16,2005-01-31,2048-01-28
1762,4761,3054,951814.63,8.68,2022-03-14,2029-10-07
1763,3471,4086,996368.06,12.25,2016-09-12,2026-12-03
1764,151,3846,821133.78,13.72,2003-06-23,2048-03-02
1765,22,1933,68242.72,12.95,2019-10-29,2030-04-02
1766,684,3373,804965.39,12.27,2015-11-16,2042-06-23
1767,50,5000,624488.22,8.91,2014-11-22,2035-06-10
1768,3900,3253,838776.81,10.37,2021-03-25,2038-04-23
1769,1957,2482,695293.45,9.11,2004-03-22,2037-09-25
1770,3063,2283,800708.42,7.39,2009-10-23,2029-02-19
1771,749,1819,116905.21,11.16,2003-04-04,2045-05-25
1772,1546,1106,591410.16,6.04,2013-05-04,2043-10-02
1773,3099,2839,958579.02,9.49,2012-02-21,2049-12-13
1774,820,2110,969988.39,11.03,2011-09-13,2030-02-04
1775,3310,2394,904793.05,12.92,2011-08-14,2039-05-02
1776,755,739,126936.19,14.11,2000-12-08,2041-09-20
1777,4382,2776,449460.96,9.55,2013-12-04,2027-12-21
1778,1065,1272,290538.92,14.92,2018-10-05,2028-05-18
1779,2636,2587,591977.77,5.73,2010-08-22,2046-03-25
1780,1884,1612,325538.85,9.84,2019-02-16,2047-06-01
1781,2116,3039,16464.08,11.56,2000-01-14,2033-07-03
1782,47,2009,987511.01,11.71,2021-07-27,2044-08-27
1783,1208,2273,643429.38,14.53,2018-05-02,2037-08-06
1784,3905,1907,169178.27,9.87,2009-07-23,2032-02-01
1785,3600,2652,958408.81,6.83,2001-06-03,2050-09-05
1786,68,3914,295905.19,10.01,2019-05-25,2045-05-16
1787,399,1230,135175.86,13.52,2010-11-30,2050-04-27
1788,4156,4564,850352.54,11.69,2019-06-09,2040-05-04
1789,3950,761,710391.38,14.88,2011-04-19,2028-01-29
1790,3062,1028,910434.48,14.59,2024-08-22,2031-02-09
1791,3137,3839,498145.43,10.97,2017-09-05,2028-01-24
1792,1911,3090,733437.82,10.14,2003-06-17,2028-09-11
1793,4955,2298,664415.11,13.48,2002-07-06,2048-08-18
1794,2438,2755,825225.51,5.84,2000-09-28,2046-05-02
1795,1950,2092,324610.78,10.67,2002-06-18,2029-05-01
1796,4495,29,265159.47,7.95,2007-07-12,2026-12-16
1797,3830,302,199061.18,9.64,2023-01-28,2028-05-02
1798,556,938,984620.87,6.65,2000-10-31,2038-09-21
1799,2424,206,162157.05,9.11,2018-10-06,2044-12-18
1800,3415,4995,400562.04,6.62,2014-07-10,2049-11-15
1801,5,2661,506604.34,13.81,2022-05-09,2049-07-01
1802,2503,3564,498026.19,10.44,2025-07-16,2025-02-02
1803,1285,2795,559911.77,12.79,2017-12-07,2039-01-02
1804,2071,589,463765.49,7.42,2014-01-01,2026-11-09
1805,305,2036,556643.28,10.14,2013-05-13,2037-02-26
1806,1121,470,536646.67,8.81,2009-05-23,2025-07-09
1807,3,3606,250724.59,11.29,2009-12-02,2034-11-29
1808,1241,4402,154464.76,5.58,2008-11-04,2041-09-27
1809,3431,1684,942766.89,10.02,2008-09-18,2025-05-03
1810,1376,1707,692618.73,14.91,2021-01-20,2046-10-25
1811,1603,1524,323106.64,14.55,2011-05-16,2034-11-04
1812,3843,3702,476896.2,14.26,2016-05-10,2027-03-13
1813,8,606,315551.15,12.29,2025-01-31,2049-06-21
1814,630,4603,431044.71,13.69,2017-02-25,2045-09-06
1815,1861,47,972314.84,14.66,2001-10-16,2042-12-15
1816,999,1086,946471.42,8.44,2015-09-11,2041-01-04
1817,2183,4547,422478.46,11.84,2008-07-02,2040-06-22
1818,3033,3840,316103.03,14.99,2021-08-14,2032-04-17
1819,964,2112,388363.82,12.98,2017-05-08,2034-02-16
1820,1032,2940,626122.07,10.86,2012-01-07,2034-10-21
1821,2798,3096,904509.78,13.87,2015-07-29,2038-12-05
1822,65,3964,908191.24,9.7,2023-03-27,2048-08-22
1823,2608,4208,312073.65,5.7,2001-12-17,2034-04-21
1824,1491,3254,675645.81,6.95,2015-09-15,2026-10-11
1825,2934,4470,740046.68,14.1,2019-11-18,2045-11-06
1826,4944,3603,807420.17,6.48,2019-11-23,2028-05-11
1827,4169,2059,364056.46,14.59,2018-06-06,2029-11-11
1828,4612,1624,130578.14,12.74,2020-02-24,2037-11-13
1829,695,157,717583.94,10.99,2024-08-24,2026-06-04
1830,1111,1523,200430.41,8.23,2005-03-13,2035-11-30
1831,3941,2193,619825.97,7.96,2007-05-25,2043-05-20
1832,3808,3843,22180.8,6.11,2024-01-04,2041-09-11
1833,781,2156,726128.04,12.06,2011-05-12,2035-05-07
1834,4487,2247,697172.83,10.09,2001-12-25,2033-01-20
1835,3661,262,400781.24,5.43,2002-09-09,2047-10-07
1836,3723,2262,940055.24,13.28,2023-03-16,2025-08-06
1837,2877,2922,495691.58,13.39,2019-12-26,2035-01-29
1838,1591,2493,350356.52,12.58,2021-08-28,2048-05-15
1839,874,2582,670245.91,8.44,2015-10-11,2037-09-14
1840,2347,4562,744121.57,11.26,2022-09-07,2035-05-11
1841,3605,4690,265411.98,8.91,2025-03-14,2044-07-13
1842,2806,4750,326748.08,5.84,2023-07-04,2043-04-06
1843,1330,129,30715.67,6.76,2012-04-01,2037-04-27
1844,4658,1529,331028.43,9.78,2008-05-12,2029-06-14
1845,1212,839,149881.56,5.02,2015-08-01,2036-03-31
1846,4379,881,717323.22,5.3,2014-02-10,2047-12-10
1847,372,1602,166857.4,9.06,2011-07-07,2037-10-29
1848,2988,1956,573992.06,11.91,2025-08-10,2035-10-26
1849,2612,286,222256.83,8.04,2000-12-09,2045-12-10
1850,3580,2468,279661.13,7.04,2022-09-15,2032-08-22
1851,65,1560,627455.75,6.1,2014-05-25,2026-01-13
1852,736,693,234384.7,10.44,2009-12-07,2035-11-15
1853,570,3316,46544.82,9.08,2018-04-01,2038-03-17
1854,850,2873,353134.64,7.54,2017-05-03,2031-02-20
1855,3052,53,821869.36,8.88,2010-04-18,2040-04-01
1856,4360,690,792822.35,10.89,2015-09-20,2047-03-28
1857,506,3643,771063.75,6.52,2020-09-29,2046-12-28
1858,1226,3409,28394.81,6.04,2018-12-08,2047-05-01
1859,2718,4126,707987.54,7.53,2004-04-17,2035-07-19
1860,1706,4815,450674.66,9.41,2008-10-05,2030-04-15
1861,371,354,568365.89,9.16,2000-05-23,2041-05-13
1862,2795,2646,333341.99,5.72,2000-09-24,2025-10-31
1863,4870,4429,147714.11,10.64,2000-03-06,2049-01-07
1864,1326,3800,259671.05,14.58,2011-11-16,2038-03-14
1865,2434,1671,584936.79,8.82,2000-10-23,2038-10-07
1866,1001,3759,46482.19,7.2,2008-02-14,2048-12-24
1867,708,290,219158.92,13.76,2011-05-02,2035-03-20
1868,1728,3631,615570.37,8.0,2001-09-21,2038-01-28
1869,2015,136,331028.54,12.96,2005-01-11,2026-04-12
1870,1685,1291,460353.95,14.63,2003-01-10,2031-01-25
1871,3274,1999,576925.79,6.85,2004-03-18,2039-07-24
1872,3698,4138,920436.84,14.68,2008-06-05,2046-02-23
1873,103,4747,107161.98,14.42,2020-10-04,2048-02-06
1874,289,2908,477494.43,9.72,2020-02-27,2050-07-23
1875,952,4121,301322.04,6.58,2021-04-16,2042-10-16
1876,992,4096,514386.4,13.32,2019-09-12,2034-07-06
1877,3974,3765,142279.12,7.12,2015-01-24,2033-10-07
1878,3793,3872,996128.24,5.06,2020-02-20,2030-06-07
1879,2120,4712,980317.97,13.14,2001-03-19,2047-08-26
1880,2905,4771,20497.89,5.73,2022-11-13,2035-05-01
1881,2959,3724,13986.89,11.31,2002-05-20,2050-10-09
1882,2818,1680,623825.35,14.59,2023-03-16,2030-08-12
1883,845,3694,686449.08,12.92,2005-01-17,2025-12-15
1884,4577,2469,142577.97,14.26,2021-04-15,2045-01-18
1885,173,3372,771611.82,8.98,2019-04-05,2031-05-30
1886,4475,1749,465800.43,13.33,2010-02-10,2034-05-17
1887,1976,40,647163.74,5.18,2023-10-29,2031-08-16
1888,1192,2790,510128.98,5.58,2007-01-10,2032-06-26
1889,4595,4019,736554.12,8.28,2002-07-07,2029-11-21
1890,558,1228,906102.9,9.47,2000-09-14,2039-03-28
1891,275,3558,396174.69,13.05,2015-03-21,2050-09-24
1892,1213,1936,824220.1,9.56,2011-08-24,2037-01-03
1893,745,3548,374408.1,8.59,2001-01-05,2026-09-01
1894,2085,1719,993664.26,6.21,2025-09-08,2031-11-26
1895,4833,2080,53910.64,9.99,2006-06-28,2040-09-22
1896,2515,3463,588693.67,11.4,2007-10-24,2028-08-16
1897,4201,801,583808.77,10.81,2022-02-19,2029-12-29
1898,3936,3108,674813.22,14.95,2002-10-31,2044-09-21
1899,3968,2607,552532.69,7.41,2010-06-16,2042-12-10
1900,3493,736,192846.63,5.16,2009-04-29,2039-03-26
1901,2139,1723,776955.75,10.02,2020-06-01,2028-05-19
1902,1694,2168,268179.65,14.11,2006-10-10,2029-11-04
1903,1289,1636,808889.68,9.24,2017-02-26,2030-05-18
1904,3920,2283,600926.67,5.32,2004-04-28,2042-01-12
1905,1378,2746,812583.37,13.11,2009-09-14,2025-08-11
1906,3069,2270,188508.54,14.3,2001-10-16,2042-01-17
1907,4778,4209,510346.99,12.84,2023-01-16,2029-01-08
1908,618,3911,836671.37,5.67,2022-12-29,2026-04-21
1909,2242,1920,974578.66,10.25,2010-08-19,2039-09-06
1910,680,4991,462872.16,13.6,2012-10-03,2034-07-25
1911,542,4222,265135.69,14.82,2018-03-22,2035-09-23
1912,1032,215,810232.41,11.07,2022-03-27,2049-09-25
1913,2304,2929,801441.89,10.54,2015-06-16,2033-03-10
1914,1638,3890,200846.86,9.27,2020-06-11,2027-12-07
1915,3075,1352,235072.79,8.1,2022-08-16,2028-10-26
1916,614,3109,251040.52,10.71,2007-05-13,2031-03-25
1917,4405,330,493424.87,6.23,2001-04-03,2034-12-12
1918,4694,478,241430.53,10.01,2003-05-24,2046-11-27
1919,321,87,800457.93,10.08,2021-06-10,2035-11-05
1920,1483,1722,891422.05,10.54,2025-03-04,2025-11-10
1921,1938,1897,345467.52,9.81,2020-11-15,2028-05-10
1922,513,2592,751780.49,12.07,2003-09-01,2031-11-22
1923,2639,491,159938.23,9.58,2017-05-02,2034-02-10
1924,2573,3695,538112.1,14.38,2017-03-26,2047-11-13
1925,383,286,700872.88,12.52,2008-06-11,2050-03-17
1926,691,3389,628586.0,13.84,2014-08-29,2034-01-18
1927,2713,592,819814.05,6.68,2012-05-13,2036-02-27
1928,4532,1909,62924.24,5.11,2008-06-15,2025-10-18
1929,3753,4872,145680.83,6.16,2004-06-13,2044-08-09
1930,2874,1746,785620.87,7.48,2024-08-21,2026-09-09
1931,805,4017,558385.97,10.68,2014-08-19,2031-02-17
1932,3624,788,81422.32,6.93,2004-11-17,2025-09-28
1933,3151,107,22806.19,12.41,2018-03-07,2048-11-05
1934,3426,5,668087.4,10.93,2021-06-26,2030-04-03
1935,95,146,691339.89,7.65,2021-06-09,2034-07-06
1936,3555,2053,325016.21,8.46,2020-01-16,2041-05-15
1937,4738,4883,955592.25,11.48,2008-03-26,2042-12-21
1938,4589,3792,998153.1,5.35,2018-08-11,2037-09-28
1939,1767,1863,715407.02,13.03,2016-12-12,2038-08-02
1940,3235,4021,847726.87,7.22,2001-09-11,2037-01-12
1941,1231,4569,488210.18,6.13,2007-08-24,2044-06-26
1942,3038,2848,132256.17,12.2,2023-10-14,2041-03-15
1943,1017,2087,503513.42,14.16,2007-06-04,2029-06-10
1944,1008,2539,957578.08,13.82,2000-03-01,2029-11-02
1945,3794,4279,471628.36,7.22,2007-04-17,2036-09-26
1946,1361,1385,229780.79,13.42,2005-05-06,2031-11-28
1947,3024,1741,313298.06,10.05,2011-06-19,2032-04-10
1948,2382,344,478607.89,5.4,2022-10-01,2042-01-19
1949,4965,4448,713811.46,7.15,2001-08-09,2050-12-29
1950,1715,1540,778126.58,5.61,2011-11-25,2042-12-06
1951,3055,1949,245196.43,11.78,2000-11-20,2028-06-21
1952,3763,1347,716837.17,8.65,2008-06-09,2040-02-01
1953,714,1188,784216.95,13.15,2001-05-29,2033-02-05
1954,2215,8,871575.16,10.4,2010-10-16,2029-05-29
1955,4840,4046,951547.76,6.78,2013-11-17,2049-04-03
1956,2950,4409,338152.15,6.86,2005-08-18,2047-10-04
1957,1963,1553,437243.32,7.64,2006-10-07,2048-03-10
1958,3426,3569,885861.52,7.15,2025-12-17,2034-07-06
1959,1692,1544,166747.91,11.99,2006-09-20,2027-11-08
1960,751,2263,56349.82,10.16,2024-03-15,2028-08-14
1961,4969,4309,532034.44,14.75,2022-12-11,2046-08-04
1962,2119,2170,961652.39,14.02,2011-01-25,2033-11-07
1963,4323,4391,729752.02,6.62,2025-05-24,2026-06-04
1964,4291,2927,168650.51,12.29,2006-05-17,2027-05-20
1965,400,774,809282.48,14.57,2019-09-02,2037-08-25
1966,850,486,874108.46,12.12,2011-04-26,2029-02-19
1967,3567,1559,788220.57,10.39,2003-11-21,2031-10-17
1968,4986,528,169532.84,11.73,2018-05-11,2027-04-25
1969,2324,3975,98356.08,13.41,2024-06-26,2032-08-21
1970,537,3286,838891.52,10.32,2022-05-01,2046-04-15
1971,3743,3960,989517.74,5.33,2002-02-25,2036-08-23
1972,4090,542,57417.58,6.44,2011-07-31,2050-07-26
1973,313,4616,75446.18,10.44,2010-12-12,2037-09-29
1974,3280,590,76435.97,14.48,2014-09-08,2027-12-01
1975,3801,4050,521092.07,13.62,2025-08-30,2044-11-21
1976,4154,3197,239739.8,8.84,2004-02-16,2040-10-03
1977,440,3871,867686.82,6.92,2016-11-08,2048-04-21
1978,1473,3710,180383.25,9.36,2016-06-12,2028-05-04
1979,2490,3469,826625.48,5.37,2024-03-02,2034-12-23
1980,1864,4869,986560.32,6.38,2009-02-06,2042-09-13
1981,3556,280,316189.87,10.25,2018-03-11,2044-02-06
1982,845,2475,644926.56,9.57,2005-01-18,2027-08-05
1983,2627,3360,918215.34,11.03,2011-01-17,2047-09-15
1984,1640,904,899419.11,9.08,2003-05-31,2047-02-15
1985,2071,1457,925479.86,8.24,2018-09-23,2027-12-06
1986,1733,4076,30916.46,10.89,2001-01-05,2027-05-10
1987,4182,4687,264766.09,10.81,2009-10-19,2047-03-24
1988,3741,3886,424880.72,13.97,2008-06-14,2037-10-08
1989,3287,1873,668818.52,8.96,2012-10-17,2046-09-06
1990,2512,3299,301143.92,8.08,2022-04-22,2028-06-09
1991,1625,2411,698113.33,6.55,2014-10-11,2039-09-09
1992,2398,2362,280553.36,6.14,2004-09-26,2025-10-25
1993,2848,2320,736775.96,5.16,2011-09-15,2044-05-15
1994,2817,2897,645094.57,13.02,2024-05-18,2026-06-05
1995,4497,919,577317.31,11.26,2017-03-12,2044-02-10
1996,2000,1156,914628.65,8.49,2023-11-03,2048-07-13
1997,1056,4766,102779.83,7.08,2014-07-03,2040-05-21
1998,4355,3031,986653.61,9.78,2006-02-19,2045-05-11
1999,3040,1765,862757.09,13.07,2009-03-10,2030-05-03
2000,1674,578,871047.97,14.26,2019-04-12,2027-05-25
2001,653,4914,956660.79,13.12,2021-06-04,2049-03-03
2002,4740,2632,512605.18,13.38,2017-10-24,2025-03-12
2003,2387,1602,970948.25,8.8,2003-12-23,2042-01-14
2004,1850,3612,967544.11,5.42,2007-12-06,2038-11-29
2005,3236,2802,479803.99,10.41,2012-11-30,2025-05-24
2006,807,2455,279967.87,6.72,2019-01-30,2046-06-29
2007,3600,4661,176438.95,7.17,2005-06-26,2026-03-05
2008,4470,459,982542.2,5.31,2014-02-03,2043-10-11
2009,2722,4245,954355.38,7.83,2018-09-05,2045-07-21
2010,4732,1336,388500.58,12.95,2003-07-29,2027-04-03
2011,707,569,283010.1,9.29,2017-08-05,2040-02-15
2012,1423,4665,415196.46,11.42,2001-01-19,2049-02-06
2013,754,3730,372356.25,11.1,2012-09-29,2028-12-04
2014,29,3898,505964.54,5.15,2009-12-17,2027-02-24
2015,2480,4710,839229.7,6.79,2000-01-12,2029-05-25
2016,1432,2733,281306.71,13.19,2007-08-11,2042-09-03
2017,4027,3088,886044.88,8.85,2000-03-29,2027-07-31
2018,4981,1360,656260.99,12.32,2008-10-19,2050-06-27
2019,3659,1111,592514.42,11.49,2010-01-25,2046-12-27
2020,4860,3216,899005.96,15.0,2002-04-17,2041-07-07
2021,1877,1925,71952.97,7.78,2010-12-01,2048-06-20
2022,455,2094,64427.63,8.58,2002-07-03,2038-12-08
2023,4890,322,543260.75,12.09,2002-09-03,2035-04-29
2024,3315,3124,281553.72,6.59,2009-02-18,2041-12-06
2025,2100,3133,297170.38,7.58,2020-04-26,2050-11-10
2026,1702,1736,817115.33,14.3,2006-05-29,2048-01-08
2027,4331,3853,796530.87,14.36,2016-01-05,2025-04-03
2028,1178,1865,256370.86,11.75,2021-06-15,2032-11-15
2029,1534,4590,238104.52,13.25,2023-06-04,2030-04-04
2030,2816,1279,586953.24,7.26,2023-01-17,2039-10-07
2031,724,2016,225164.77,11.38,2020-05-31,2029-12-26
2032,1991,4690,122852.13,13.68,2013-09-30,2048-06-01
2033,3331,1835,140501.51,13.62,2002-05-08,2035-07-18
2034,742,6,97662.55,5.06,2011-02-03,2048-01-05
2035,2299,2260,927033.24,9.95,2023-02-16,2028-09-02
2036,2488,604,916570.92,13.87,2009-10-26,2030-11-09
2037,1139,1645,138041.82,14.15,2022-07-28,2034-01-14
2038,859,2581,631528.68,7.76,2004-08-23,2033-08-22
2039,4796,606,56573.25,6.13,2006-03-27,2049-08-01
2040,2499,3389,411904.94,12.5,2021-01-24,2030-10-03
2041,3083,595,310829.19,7.82,2003-11-03,2040-12-23
2042,4168,2836,133636.15,13.15,2002-10-20,2043-04-14
2043,3767,1359,767400.88,6.98,2017-06-21,2049-06-20
2044,4198,628,985454.81,7.4,2008-06-15,2026-01-09
2045,3342,125,250060.14,8.44,2013-08-26,2026-09-22
2046,1689,595,249894.21,13.57,2000-09-27,2042-08-23
2047,4047,3264,184612.43,5.81,2013-08-19,2043-07-21
2048,2533,66,723054.67,9.27,2009-03-16,2038-05-21
2049,2553,2528,179143.12,11.77,2012-08-10,2041-10-26
2050,1270,4425,435474.78,8.42,2013-02-27,2043-04-28
2051,1156,722,107064.7,9.05,2015-01-16,2027-01-11
2052,3807,3202,940784.84,6.67,2016-06-04,2036-05-17
2053,1993,3965,739651.5,9.3,2011-03-19,2033-02-26
2054,2925,740,634961.67,8.37,2019-03-01,2050-11-12
2055,4329,4048,399943.82,9.43,2017-10-03,2039-12-25
2056,3403,1699,838760.57,6.28,2025-12-19,2028-03-07
2057,3998,2756,88290.33,6.24,2012-10-30,2038-11-14
2058,12,2632,753745.43,9.62,2006-06-14,2045-02-19
2059,3017,2864,89084.08,8.16,2016-07-13,2029-03-03
2060,2656,3882,622778.8,6.33,2023-06-18,2042-09-07
2061,3778,4880,258178.16,9.8,2024-09-05,2028-04-08
2062,3562,427,770396.45,11.79,2009-01-20,2044-03-18
2063,144,2192,519688.4,12.93,2025-09-21,2029-09-08
2064,2846,3808,117826.87,10.62,2007-06-09,2050-09-15
2065,551,1705,725774.71,10.38,2024-02-22,2032-01-18
2066,1043,4769,226675.96,7.96,2007-05-15,2033-09-01
2067,1142,4777,688777.59,10.57,2011-06-22,2044-12-15
2068,3754,2637,493731.03,6.72,2020-04-16,2026-05-28
2069,1731,33,175941.44,9.44,2012-05-07,2026-05-02
2070,4,714,709305.24,6.41,2020-05-10,2028-11-09
2071,4334,19,685487.57,8.53,2020-04-26,2038-05-16
2072,852,953,514195.48,10.6,2010-04-09,2040-03-26
2073,1126,2302,141214.71,8.9,2013-01-16,2025-08-28
2074,1334,1596,696412.58,8.08,2002-12-05,2046-10-30
2075,4566,4994,649523.28,13.61,2001-07-17,2041-12-22
2076,2843,436,733542.46,8.48,2014-03-18,2037-12-17
2077,606,2651,297096.83,7.43,2020-07-30,2041-07-01
2078,3985,4792,443275.15,14.71,2006-11-21,2028-08-29
2079,6,2839,108203.59,10.19,2002-12-28,2049-07-30
2080,1663,4576,819932.81,12.16,2015-08-22,2045-05-03
2081,4038,1228,317540.6,9.73,2003-11-23,2030-09-20
2082,2529,3503,252810.77,13.28,2004-12-22,2044-01-18
2083,443,4932,845824.6,6.97,2016-12-08,2040-11-25
2084,4499,3556,252470.22,11.35,2022-07-22,2037-07-13
2085,1674,1469,14003.81,14.62,2015-01-25,2031-12-27
2086,4390,2944,719551.91,10.94,2011-12-25,2032-09-08
2087,3818,605,889447.22,10.06,2009-06-04,2034-03-05
2088,3067,3983,636586.38,6.29,2024-02-11,2041-03-06
2089,1170,1284,253157.18,10.79,2009-05-17,2044-10-11
2090,658,2654,431589.96,6.17,2004-03-20,2034-05-15
2091,3811,1831,974811.57,12.69,2013-03-28,2047-11-10
2092,2093,4194,517470.96,9.88,2002-10-14,2028-02-04
2093,326,4567,143123.16,9.85,2013-04-06,2035-12-13
2094,3573,1704,602454.7,5.86,2007-04-17,2039-03-24
2095,3484,3226,452310.74,11.62,2023-04-30,2039-06-17
2096,1498,1811,462008.54,12.64,2002-03-08,2030-09-03
2097,4339,4216,60576.79,6.02,2014-01-13,2040-06-22
2098,2079,362,40190.82,10.84,2018-11-10,2030-03-26
2099,2998,2192,19357.86,7.77,2022-01-01,2048-11-28
2100,911,891,440002.66,7.43,2001-03-13,2027-08-29
2101,3849,491,640982.23,10.5,2002-03-12,2026-08-01
2102,3398,2032,134802.14,6.03,2020-09-20,2046-10-28
2103,4644,4473,183354.83,14.76,2001-03-15,2050-06-27
2104,1162,4098,505649.3,7.87,2025-10-23,2033-02-12
2105,1946,4622,116969.92,11.76,2016-05-15,2038-12-11
2106,4721,1967,56893.29,7.72,2003-01-26,2025-07-11
2107,4062,443,407687.97,11.86,2009-10-17,2043-02-13
2108,3364,261,686259.92,5.72,2011-02-04,2027-03-08
2109,4461,1584,757969.37,7.17,2006-05-18,2050-06-26
2110,4000,178,964660.62,11.75,2011-01-06,2031-02-04
2111,1044,3614,239176.18,5.05,2019-06-21,2049-06-25
2112,4680,1708,805704.98,7.94,2004-03-22,2050-06-19
2113,2714,714,394196.43,5.36,2010-06-15,2048-08-20
2114,3287,1815,314792.2,7.59,2015-08-17,2030-03-03
2115,3337,1083,46542.11,12.26,2016-07-07,2045-05-08
2116,3374,3650,581427.75,10.45,2022-04-07,2044-04-20
2117,3278,477,555122.93,14.22,2023-04-05,2044-09-30
2118,3288,4794,300402.06,6.97,2012-11-04,2026-06-07
2119,2949,2431,144940.03,7.83,2025-12-29,2028-12-15
2120,3938,3644,711458.45,14.69,2022-12-17,2044-09-01
2121,4838,2728,982425.24,11.47,2007-05-19,2033-07-04
2122,882,2127,193873.92,9.05,2004-03-04,2042-06-09
2123,2597,3038,522360.02,8.67,2011-09-18,2047-05-17
2124,3560,2722,43269.59,5.85,2014-03-10,2033-05-24
2125,944,4270,557723.6,11.93,2001-02-10,2042-10-11
