TransactionID,AccountID,TransactionDate,Amount,TransactionType,Description
1307,2260,2017-02-14,169227.47,Credit,Et nihil tempora consectetur.
1308,3619,2022-12-03,113809.79,Credit,Eveniet maiores exercitationem deserunt.
1309,2525,2007-12-24,281105.51,Credit,Similique molestias minus.
1310,4250,2008-08-31,394786.32,Debit,Optio deserunt laboriosam debitis corporis alias animi.
1311,1615,2010-08-17,304402.55,Debit,Doloremque unde recusandae facilis totam.
1312,3581,2005-07-17,487955.85,Credit,Beatae dolorum aliquid modi.
1313,1445,2006-07-16,133050.84,Debit,Ad quos aliquam debitis facilis.
1314,533,2002-01-16,459271.56,Credit,Placeat cupiditate nostrum porro veniam laudantium commodi.
1315,4862,2007-07-04,217591.16,Credit,Eaque eius excepturi voluptatibus nobis accusamus perferendis.
1316,337,2009-06-12,162431.48,Debit,Fugiat unde commodi iste quidem ipsum.
1317,1110,2024-07-19,8275.75,Debit,Voluptate alias voluptatibus animi eum.
1318,906,2025-05-16,133369.32,Credit,Adipisci numquam porro eligendi.
1319,2993,2015-05-12,188958.96,Debit,Ullam soluta aliquam at laboriosam.
1320,3349,2010-04-16,115791.37,Debit,Quisquam hic error error eaque distinctio vero.
1321,4639,2002-01-20,388186.63,Credit,Odit exercitationem laudantium possimus tempora.
1322,2870,2010-10-03,386920.16,Debit,Possimus unde qui autem ad necessitatibus.
1323,4373,2020-01-26,211001.87,Credit,Velit cumque vel beatae.
1324,4986,2010-06-08,70024.93,Debit,Officia minima inventore non consequatur dignissimos.
1325,3951,2025-04-22,10676.16,Credit,Saepe dolor facilis accusamus minima.
1326,2180,2012-04-28,481143.64,Debit,A temporibus minima perspiciatis sequi quidem perferendis.
1327,2487,2006-12-20,87991.91,Debit,At iure ab autem laborum quaerat.
1328,4658,2018-04-19,212517.03,Debit,Maxime eius repellat exercitationem.
1329,690,2020-10-29,250450.48,Credit,Deleniti saepe voluptatum error distinctio hic hic.
1330,3532,2000-12-03,28159.24,Debit,Dolore eum ipsam optio accusantium suscipit.
1331,1813,2007-10-04,97691.63,Credit,A voluptatibus totam beatae provident odio reiciendis.
1332,524,2021-07-09,489219.36,Credit,Enim exercitationem ea doloremque repellendus expedita.
1333,1954,2015-07-13,180347.45,Credit,Deleniti odit voluptates nostrum aut nemo sed dicta.
1334,153,2011-07-01,336845.58,Credit,Non nostrum enim quod adipisci.
1335,375,2008-03-09,282971.38,Debit,Provident odit eos officia doloremque excepturi dolore.
1336,3651,2000-09-10,188738.57,Debit,Iure sapiente tempore repudiandae ullam.
1337,2857,2025-09-24,369231.06,Credit,Velit saepe vitae tenetur quos.
1338,1910,2016-08-21,294688.91,Credit,Reprehenderit est impedit fugiat.
1339,2501,2006-04-03,163616.97,Debit,Dolorum asperiores nemo a perferendis.
1340,2368,2018-07-31,167960.67,Debit,Animi quaerat accusantium harum.
1341,1462,2016-03-05,33958.38,Credit,Quam quos quis neque totam est.
1342,3978,2000-06-12,226821.57,Debit,Culpa non quasi ut odio earum est.
1343,4784,2014-03-15,112522.24,Debit,Consectetur impedit sunt esse eos.
1344,2028,2000-01-04,447442.68,Credit,Eveniet iure nemo.
1345,902,2007-02-19,465301.33,Debit,Illum exercitationem dolorum beatae reiciendis maiores id.
1346,864,2004-03-23,400305.06,Credit,Eos deleniti velit quidem.
1347,3783,2000-09-07,175180.54,Debit,Doloremque ullam voluptate qui excepturi.
1348,1648,2015-05-07,8923.04,Credit,Eos explicabo libero possimus ipsa placeat quis possimus.
1349,3091,2001-03-02,370834.22,Debit,Illo veniam dolore.
1350,2915,2007-01-27,352786.64,Debit,Fugiat quis nam iusto qui.
1351,384,2021-08-08,84214.71,Credit,Minima beatae dolor iusto dolorum eos nostrum corporis.
1352,4641,2013-10-20,52355.56,Debit,Architecto illo expedita perspiciatis.
1353,999,2003-04-26,96784.94,Credit,Possimus vitae odit voluptatem tempore mollitia.
1354,4564,2012-05-03,39675.01,Credit,Animi ipsum reprehenderit dicta explicabo accusamus.
1355,3871,2015-02-06,107403.61,Credit,Itaque minus maiores consequuntur amet.
1356,2611,2021-04-11,364199.55,Debit,Cumque laborum dicta consequuntur ad iure.
1357,4651,2009-09-18,88326.42,Credit,Officiis et aut ex quibusdam tenetur aut.
1358,2014,2008-11-29,422941.15,Debit,Labore cupiditate aperiam ratione quasi repudiandae doloremque.
1359,2545,2015-09-27,418317.0,Credit,Ipsa maxime perspiciatis sint accusantium possimus.
1360,3482,2011-07-27,142174.62,Credit,Consequatur cumque beatae ipsam qui.
1361,800,2014-09-12,235979.36,Debit,Doloremque beatae dignissimos tenetur nostrum.
1362,698,2017-12-25,2402.53,Debit,Quis ullam sunt qui quas.
1363,3598,2023-06-12,206017.86,Debit,Eveniet illo dolore ipsum deserunt ipsum blanditiis doloribus.
1364,1348,2005-01-16,412172.32,Debit,Odit adipisci facere aliquam delectus.
1365,4617,2010-01-21,174745.92,Debit,Unde inventore eaque temporibus sit.
1366,3413,2018-08-18,374256.25,Credit,Suscipit odio eveniet.
1367,137,2002-06-12,469806.09,Credit,Eos id repellendus culpa deleniti rerum aut.
1368,3576,2013-03-19,240995.77,Debit,Magni maxime maiores minima dignissimos nemo ab.
1369,858,2025-11-15,461261.72,Debit,Vitae vitae aspernatur suscipit nulla debitis quos.
1370,4179,2018-11-12,56600.34,Credit,Dolorem beatae repudiandae mollitia molestiae.
1371,3192,2007-08-19,379669.14,Credit,Libero reiciendis accusantium amet pariatur eius velit.
1372,2828,2001-03-11,32068.96,Debit,Pariatur debitis vitae libero et.
1373,3549,2025-02-27,143897.36,Credit,Amet sed aliquam tenetur sed consectetur.
1374,1309,2022-09-22,341379.85,Credit,Quas perferendis dolorum dolores a atque ut.
1375,233,2014-06-09,329776.05,Credit,Modi praesentium quibusdam dolorum nesciunt expedita soluta quod.
1376,71,2015-03-11,434370.51,Credit,Temporibus ipsum vero tempora reprehenderit ab expedita.
1377,4732,2003-09-26,465035.38,Debit,Incidunt totam quam accusantium.
1378,1267,2021-02-19,341271.68,Debit,Dicta maxime doloremque pariatur.
1379,2778,2007-05-18,89621.88,Debit,Debitis quia fuga quod commodi totam incidunt.
1380,4467,2024-12-03,182770.45,Debit,Minima est enim quidem quis consectetur.
1381,4172,2001-08-16,189451.37,Credit,Dolorum minus fuga et expedita officia numquam repudiandae.
1382,2131,2017-04-19,103482.93,Credit,Laudantium illo corporis pariatur molestias ipsam quam.
1383,914,2002-04-11,329402.0,Debit,Repudiandae rem asperiores perferendis vero nihil culpa.
1384,3158,2016-12-21,96593.26,Debit,Minima corrupti omnis.
1385,3830,2005-01-08,484334.52,Debit,Optio doloribus rerum natus quod id itaque.
1386,4741,2014-03-02,426306.18,Debit,Labore veniam illum aspernatur amet maiores at.
1387,4716,2000-11-12,470352.25,Credit,Iste eos impedit quas incidunt.
1388,3704,2019-03-20,23658.69,Credit,Animi eos eum maxime expedita repellat harum.
1389,1629,2010-08-18,457489.04,Debit,Illum eveniet consequuntur amet unde esse.
1390,2555,2003-01-25,77149.57,Credit,Cumque aliquam sequi exercitationem labore.
1391,1716,2016-10-27,144532.42,Credit,Impedit deleniti totam iusto tempore enim neque voluptatibus.
1392,4877,2019-09-01,79796.38,Credit,Quis nemo modi nobis tempora illum.
1393,3882,2004-11-26,380082.34,Debit,Alias in corporis dignissimos dolorem.
1394,113,2017-04-04,42100.15,Debit,Ratione eaque iste iusto.
1395,4880,2008-02-04,31581.3,Debit,Fuga aspernatur sapiente.
1396,4637,2010-04-14,147283.43,Credit,Eveniet nulla officia natus labore aliquam eaque.
1397,1170,2000-11-23,356061.63,Debit,Non quis nemo.
1398,1217,2011-05-14,432767.56,Credit,Dolor eum praesentium nam tempore sint.
1399,4282,2018-02-23,171882.66,Credit,Officiis veniam a.
1400,3879,2010-10-06,155957.18,Debit,Rerum labore dolorem ad.
1401,2327,2024-07-18,85880.58,Debit,Debitis rerum reprehenderit assumenda laborum dolorem blanditiis.
1402,3031,2007-07-24,286046.82,Credit,Quasi earum expedita labore.
1403,264,2023-02-15,317220.46,Debit,Fugit dolorem mollitia laboriosam eaque.
1404,1278,2022-09-14,240685.65,Debit,Dolore dolor eum fuga fugiat quo.
1405,3206,2021-11-27,425557.38,Credit,Nemo dolores asperiores voluptate delectus atque.
1406,4460,2000-04-10,483527.59,Debit,Atque cupiditate fugiat sit.
1407,1315,2013-03-19,255544.28,Credit,Qui corrupti accusantium aspernatur quis magni aliquid.
1408,4,2003-01-19,415979.45,Credit,Quaerat incidunt molestiae suscipit assumenda.
1409,1824,2024-07-16,36866.06,Debit,Quas ipsum unde nihil quis dolores.
1410,448,2001-11-10,344731.93,Debit,Fuga dicta aliquam repellat.
1411,1905,2016-07-28,56324.93,Debit,Quisquam omnis totam.
1412,535,2005-09-16,488793.76,Debit,Placeat nulla similique quae.
1413,2600,2003-03-03,423873.34,Credit,Exercitationem explicabo delectus cumque libero nam impedit.
1414,3598,2014-10-06,478553.73,Debit,Odit dolorem soluta error.
1415,2486,2023-03-26,440605.28,Debit,Excepturi non rem eaque.
1416,3484,2019-08-25,309569.93,Debit,Libero maxime neque facere quibusdam minima.
1417,1053,2014-03-04,435264.29,Credit,Corporis repellendus quos velit atque consectetur necessitatibus.
1418,4365,2013-03-26,489591.64,Credit,Sequi earum excepturi eum.
1419,4029,2013-03-24,207364.53,Credit,Excepturi velit voluptates et distinctio.
1420,724,2011-06-04,29127.03,Credit,Corrupti illo quia ipsum eligendi consectetur.
1421,4648,2008-03-11,320886.99,Debit,Maiores harum quos.
1422,3888,2004-07-10,355770.17,Credit,Voluptate quia sed architecto repellendus.
1423,2587,2013-10-03,182272.28,Credit,Suscipit dolor repellat ullam fugit delectus.
1424,2128,2005-12-15,52512.4,Credit,Neque quod id ullam impedit.
1425,4282,2017-03-13,433254.53,Credit,Iste recusandae voluptate placeat.
1426,2265,2005-04-15,448063.27,Credit,Hic amet unde nam.
1427,3690,2020-07-15,90855.27,Credit,Veritatis alias sed sed labore.
1428,3036,2012-07-06,466381.01,Debit,Ducimus saepe ducimus necessitatibus voluptatem pariatur.
1429,2653,2014-05-27,201978.85,Debit,Quam ab temporibus magni a sint reiciendis.
1430,186,2020-02-22,182158.39,Credit,Dolore rem qui provident.
1431,894,2014-03-09,204714.33,Credit,Dolor commodi rem quis laudantium neque.
1432,1672,2003-11-15,197475.34,Debit,Quibusdam praesentium voluptatem quos corrupti.
1433,3009,2016-11-05,73818.67,Debit,Deleniti quam voluptas accusamus.
1434,1744,2016-05-10,244344.06,Credit,Vel animi ad totam eius laborum.
1435,3802,2000-02-12,469845.24,Debit,Ullam repellendus error.
1436,4092,2002-03-16,214661.11,Debit,Aperiam veniam fugit at.
1437,1279,2024-12-26,121338.77,Credit,Vitae placeat recusandae repudiandae quidem.
1438,2117,2008-04-20,317266.95,Debit,Aliquid harum explicabo quae maxime.
1439,3531,2017-09-14,21605.4,Debit,Deserunt distinctio est quis asperiores facilis.
1440,1444,2019-04-16,325330.86,Debit,Aperiam exercitationem ad amet molestias officia.
1441,2696,2002-06-11,127042.71,Debit,Blanditiis aut beatae atque.
1442,2069,2021-12-20,157356.49,Debit,Ratione quos vitae cupiditate enim culpa.
1443,1503,2001-06-01,274937.55,Debit,Debitis voluptates illum magnam aut deserunt tempore qui.
1444,873,2024-02-29,68994.08,Credit,Voluptates deleniti dolore reprehenderit quis.
1445,4132,2006-04-13,119967.02,Credit,Minima hic fuga.
1446,3292,2015-11-15,55660.32,Debit,Soluta eius nam et aut harum a.
1447,4923,2021-02-07,485254.99,Credit,Eius est iusto pariatur architecto alias tenetur.
1448,1126,2009-10-12,480726.89,Credit,Ullam cumque atque.
1449,3710,2003-06-19,488577.69,Debit,Modi reprehenderit nulla voluptatum voluptas ut.
1450,1925,2021-03-18,71008.73,Credit,Quo tempora accusantium cupiditate ut tempora.
1451,4718,2010-11-18,67505.02,Debit,Possimus quo vel.
1452,1430,2010-04-13,282774.65,Debit,Dolores consequuntur perferendis debitis explicabo.
1453,956,2010-04-30,228328.93,Debit,Amet repellendus officia sunt fugiat ipsa.
1454,2187,2018-11-06,215540.19,Credit,Dicta hic officia quasi esse.
1455,2949,2025-02-27,34139.35,Credit,Doloribus sequi nesciunt corrupti.
1456,1614,2014-12-09,143081.65,Debit,Veniam perferendis quia laborum exercitationem id.
1457,4003,2025-05-25,134743.49,Debit,Corporis neque quam veniam.
1458,1368,2006-02-01,64682.08,Debit,Animi animi ratione aperiam reprehenderit perferendis.
1459,1398,2008-07-28,164503.59,Debit,Totam quae voluptatum eius doloremque.
1460,819,2011-04-11,100106.62,Credit,Ex eius praesentium quis.
1461,1650,2025-03-29,130300.32,Debit,Autem possimus quaerat tenetur neque at.
1462,4959,2022-01-06,111823.39,Debit,Culpa iste perferendis consectetur quibusdam.
1463,1748,2018-11-15,22517.32,Credit,Ipsam nam modi atque facilis asperiores nulla.
1464,4824,2004-03-06,47025.02,Debit,Iusto quibusdam iste eveniet numquam reiciendis fugiat.
1465,4715,2010-11-18,129302.38,Credit,Repellat asperiores illo aliquid sapiente impedit.
1466,2355,2006-05-10,103654.32,Credit,Perferendis ducimus officia perspiciatis.
1467,1075,2016-09-29,333972.0,Credit,Magni et voluptas.
1468,73,2022-12-04,228557.51,Credit,Dolorem adipisci enim aliquam quod.
1469,2411,2004-12-04,61045.16,Debit,Quisquam laborum nisi distinctio assumenda ratione praesentium.
1470,2011,2010-11-16,15020.01,Credit,Ea odit architecto illum similique ipsum libero.
1471,1663,2022-03-11,260169.63,Credit,Accusantium nisi pariatur accusantium non rerum deleniti.
1472,2779,2005-08-07,28957.36,Credit,Dolor odio dolore quam vitae nesciunt explicabo.
1473,1137,2025-10-08,407095.02,Debit,Corporis iste explicabo laborum et.
1474,1081,2013-10-07,463539.32,Credit,Sed libero assumenda impedit vitae ipsam harum.
1475,147,2014-04-13,369727.28,Credit,Natus illo repudiandae.
1476,3206,2014-12-14,425836.38,Credit,Corrupti rem cumque saepe sapiente modi.
1477,1323,2002-05-21,108489.25,Credit,Quo ad molestias sapiente sapiente sit asperiores iste.
1478,299,2015-01-31,470497.07,Credit,Voluptates asperiores labore.
1479,2370,2010-08-11,359715.59,Debit,Ab amet quae labore consequuntur tenetur inventore accusamus.
1480,4938,2018-03-28,40603.11,Credit,Excepturi porro earum expedita nam.
1481,2563,2008-10-12,445803.38,Credit,Aliquam vitae ipsa sapiente temporibus ad dicta ipsa.
1482,1258,2002-01-19,314684.61,Debit,Perferendis ipsam amet cupiditate quidem.
1483,4750,2002-09-27,230748.61,Credit,Saepe laboriosam expedita ad.
1484,1935,2022-04-26,295153.1,Credit,Necessitatibus nihil molestias facere perspiciatis.
1485,733,2016-03-25,268520.59,Debit,Maiores minima consequatur asperiores alias.
1486,1746,2011-10-31,72115.42,Credit,Unde veritatis illo delectus vitae sequi.
1487,2287,2006-01-25,39283.42,Credit,Illum magnam assumenda perferendis aspernatur.
1488,1547,2011-12-13,399840.78,Credit,Quibusdam officiis ex itaque cum dicta culpa.
1489,3385,2012-04-16,49245.3,Debit,Expedita excepturi quasi.
1490,2281,2007-07-11,12101.08,Credit,Quam corrupti quis amet.
1491,1051,2005-08-18,313369.43,Debit,Provident ea animi nihil sapiente similique aliquid.
1492,1147,2012-07-09,170380.72,Debit,Vel placeat earum harum maxime unde nemo.
1493,1843,2004-08-22,451329.54,Credit,Dolores esse nostrum voluptatibus.
1494,1466,2001-07-05,452206.92,Debit,Alias veniam minus impedit consequatur eligendi.
1495,3288,2023-10-12,395037.41,Credit,Rem quod veniam consectetur est.
1496,4663,2004-03-05,365290.26,Debit,Iste sit quia inventore nobis est fugit.
1497,3513,2003-10-12,294917.67,Credit,A quis iure harum itaque doloremque.
1498,800,2012-07-03,435072.9,Credit,Quos rem autem repellat.
1499,2407,2022-02-25,233516.57,Debit,Esse quod praesentium quasi dolorem.
1500,2427,2000-06-04,21728.59,Credit,Blanditiis expedita quam pariatur.
1501,3346,2024-10-17,466552.78,Debit,Odio impedit porro fuga nobis.
1502,3744,2006-09-12,310146.75,Credit,Magnam nostrum veritatis modi tenetur.
1503,662,2025-04-16,397626.56,Credit,Occaecati natus adipisci.
1504,1594,2008-11-13,27978.3,Credit,A quis laborum doloremque ullam repellat.
1505,3838,2007-06-24,298909.33,Credit,Tempora deleniti unde vel deleniti maiores voluptate.
1506,2948,2007-01-21,278451.55,Debit,Accusamus soluta repellat eligendi eum saepe minus.
1507,3802,2007-04-09,199120.49,Debit,Dicta in omnis necessitatibus nostrum explicabo.
1508,926,2020-05-31,71504.91,Debit,Nobis magnam non doloribus.
1509,846,2022-02-25,424053.13,Credit,Temporibus in laudantium adipisci.
1510,540,2015-02-14,189745.82,Credit,Officiis consequuntur assumenda asperiores ratione at nesciunt.
1511,1817,2008-01-05,120331.33,Debit,Sint totam harum rerum.
1512,2813,2000-05-18,77460.62,Debit,Est consequatur doloribus dicta dicta.
1513,1791,2000-08-18,140912.48,Debit,Tempora commodi maxime natus eveniet.
1514,2405,2006-03-13,273749.33,Debit,Aliquam voluptate excepturi eius totam.
1515,783,2001-07-05,193124.98,Credit,Voluptatibus repellendus blanditiis praesentium nam dolores.
1516,3978,2018-08-21,93782.56,Credit,Numquam molestias doloremque occaecati optio ratione quidem.
1517,2045,2014-08-04,148881.24,Debit,Delectus rerum nulla voluptatibus.
1518,1488,2003-06-30,446119.57,Debit,Nobis veritatis aliquid cupiditate architecto.
1519,1280,2016-10-09,293583.79,Credit,Reiciendis blanditiis soluta dignissimos excepturi labore.
1520,3048,2016-02-23,432779.13,Credit,Iste officiis aut alias.
1521,2058,2001-06-30,330055.66,Debit,Nam dolores voluptatem earum veritatis suscipit.
1522,4734,2019-08-04,479832.52,Credit,Odit saepe rerum illum.
1523,2479,2004-07-03,428952.11,Credit,Nulla aspernatur iusto magnam dicta maxime at omnis.
1524,490,2014-01-22,71344.24,Credit,Impedit consequuntur nobis sequi magni nostrum.
1525,4,2013-12-26,396788.01,Debit,Earum minima facere.
1526,1562,2017-12-06,482655.68,Credit,Mollitia architecto rem voluptatibus itaque.
1527,3691,2010-07-18,332319.64,Credit,Numquam inventore repudiandae minima modi amet.
1528,4634,2002-09-06,188316.11,Debit,Ut deleniti quod explicabo minima molestias.
1529,1871,2000-04-16,26113.56,Debit,Quaerat magni consequuntur dolores.
1530,483,2019-06-12,173250.71,Debit,Voluptatum laborum sapiente veniam dolore.
1531,1266,2013-07-12,396106.07,Debit,Dolor iure exercitationem illo.
1532,4763,2023-10-14,169525.18,Credit,Qui et pariatur quod.
1533,829,2003-09-17,299533.15,Debit,Sed autem recusandae voluptatibus cupiditate quod molestiae.
1534,425,2013-02-26,382342.91,Debit,Atque nemo a quisquam corporis quam.
1535,3840,2025-10-26,120604.5,Credit,Impedit cumque rerum placeat odit.
1536,756,2007-12-12,66804.49,Credit,Dignissimos reiciendis quis corrupti voluptas rem.
1537,4871,2003-02-03,132039.26,Debit,Dignissimos repellendus esse assumenda porro rerum.
1538,4118,2018-11-08,676.87,Debit,Amet unde possimus quisquam veniam.
1539,845,2008-05-16,250845.9,Debit,Debitis voluptas ut repudiandae omnis commodi.
1540,3322,2015-02-18,196724.32,Debit,Hic iure dolore rerum amet ipsum omnis.
1541,1139,2022-08-18,190877.92,Credit,Suscipit minima quae debitis earum fugit ea.
1542,1404,2014-01-07,145092.31,Credit,Corporis fuga asperiores.
1543,4559,2006-04-18,106159.58,Debit,Eius illo vel dolores praesentium iste.
