AccountID,CustomerID,AccountType,BranchID,Balance,OpenedDate
1811,2906,Recurring Deposit,41,276467.83,2020-05-13
1812,2994,Current,55,357753.92,2020-03-13
1813,488,Recurring Deposit,15,258572.85,2012-03-16
1814,3490,Recurring Deposit,11,75259.0,2002-12-28
1815,4897,Current,21,11885.67,2010-03-18
1816,4605,Current,26,886974.23,2021-01-20
1817,1857,Recurring Deposit,32,205962.46,2014-04-06
1818,3748,Fixed Deposit,15,951286.28,2023-10-26
1819,1514,Current,14,555993.66,2001-04-14
1820,4909,Current,91,321402.01,2012-08-18
1821,2016,Fixed Deposit,79,801917.48,2005-12-27
1822,3527,Savings,69,588652.98,2019-02-18
1823,4439,Current,15,70872.05,2022-06-08
1824,1501,Fixed Deposit,38,835224.75,2024-12-07
1825,2165,Fixed Deposit,65,654243.09,2002-01-11
1826,4429,Current,4,196790.31,2005-03-28
1827,3711,Savings,2,990716.89,2000-11-24
1828,1592,Current,63,283858.68,2007-12-21
1829,873,Current,51,366990.05,2025-06-03
1830,3676,Current,15,40098.63,2006-04-08
1831,3017,Fixed Deposit,80,935627.02,2009-09-14
1832,803,Fixed Deposit,30,756200.95,2016-12-17
1833,4755,Savings,34,873045.09,2023-04-12
1834,2087,Recurring Deposit,57,992961.06,2001-01-29
1835,1250,Recurring Deposit,72,356400.2,2024-10-01
1836,922,Savings,65,525011.38,2020-12-16
1837,4210,Current,30,888351.9,2007-06-02
1838,2721,Fixed Deposit,55,51923.11,2025-01-07
1839,4007,Fixed Deposit,5,373378.62,2001-01-23
1840,1737,Fixed Deposit,45,946351.12,2008-06-22
1841,1929,Savings,88,985054.88,2022-11-07
1842,2311,Recurring Deposit,12,224303.69,2009-10-27
1843,4164,Fixed Deposit,15,396881.12,2014-05-16
1844,4643,Fixed Deposit,77,977929.31,2012-07-17
1845,574,Savings,13,464522.37,2012-12-04
1846,1501,Savings,21,724513.36,2020-11-03
1847,891,Fixed Deposit,93,53886.76,2014-05-09
1848,3320,Fixed Deposit,73,718384.39,2004-06-28
1849,2833,Recurring Deposit,41,813058.05,2025-03-30
1850,1789,Savings,84,647582.51,2003-03-22
1851,3601,Current,83,661305.79,2020-10-07
1852,4880,Fixed Deposit,32,911739.3,2024-01-20
1853,1568,Recurring Deposit,11,54607.02,2024-06-11
1854,3201,Recurring Deposit,83,966670.46,2020-03-27
1855,2405,Fixed Deposit,38,843310.47,2005-07-29
1856,1680,Current,63,511161.47,2019-04-18
1857,256,Current,3,798790.82,2018-03-01
1858,4371,Savings,73,207693.64,2010-02-23
1859,2720,Fixed Deposit,31,554302.36,2011-03-20
1860,683,Savings,86,879336.21,2016-01-18
1861,314,Recurring Deposit,24,24127.47,2014-09-07
1862,4334,Recurring Deposit,98,345973.37,2007-09-26
1863,1038,Savings,7,934033.38,2020-06-13
1864,2716,Fixed Deposit,92,106433.47,2020-01-05
1865,3474,Current,4,966606.95,2015-03-10
1866,562,Recurring Deposit,17,527049.88,2013-06-24
1867,873,Savings,51,335130.95,2007-09-17
1868,488,Savings,73,597268.58,2001-11-06
1869,2982,Savings,80,571833.89,2005-01-05
1870,2540,Fixed Deposit,54,339304.73,2015-10-31
1871,3503,Recurring Deposit,39,832244.32,2003-03-07
1872,3349,Fixed Deposit,62,215212.37,2000-08-22
1873,149,Fixed Deposit,59,71892.82,2019-06-11
1874,1650,Fixed Deposit,99,967125.99,2009-07-24
1875,4873,Current,58,962864.73,2008-05-29
1876,179,Savings,49,300083.96,2019-11-04
1877,4753,Recurring Deposit,65,418834.02,2020-04-18
1878,2978,Recurring Deposit,21,421093.73,2012-11-13
1879,4111,Savings,87,815246.1,2015-07-25
1880,2955,Savings,16,105110.96,2018-07-12
1881,1714,Fixed Deposit,31,497515.25,2015-08-09
1882,2012,Recurring Deposit,21,396849.59,2001-11-07
1883,1714,Current,41,844237.55,2016-01-07
1884,3568,Current,61,424247.74,2001-05-25
1885,116,Current,62,813519.53,2002-03-04
1886,1701,Savings,51,985066.38,2009-06-15
1887,1360,Recurring Deposit,3,802803.11,2008-01-29
1888,590,Fixed Deposit,46,156935.63,2024-07-03
1889,2010,Fixed Deposit,86,982904.37,2009-01-09
1890,1848,Savings,73,168336.2,2017-03-24
1891,2145,Fixed Deposit,56,659780.92,2007-06-27
1892,1039,Recurring Deposit,64,983949.77,2025-05-19
1893,1874,Recurring Deposit,84,279883.68,2000-05-28
1894,108,Savings,61,393182.46,2014-09-03
1895,111,Current,67,632105.56,2015-05-27
1896,1713,Current,82,910544.55,2015-05-11
1897,3872,Savings,94,135374.03,2024-03-28
1898,2693,Recurring Deposit,58,492796.1,2016-06-10
1899,649,Fixed Deposit,94,833557.9,2015-02-18
1900,1999,Savings,67,203701.55,2008-01-05
1901,600,Fixed Deposit,57,452645.56,2006-11-25
1902,2978,Current,10,612824.69,2009-12-03
1903,3496,Recurring Deposit,29,824032.42,2024-06-12
1904,1120,Savings,27,38708.22,2002-09-09
1905,3774,Fixed Deposit,23,380394.72,2013-02-16
1906,1263,Current,79,116968.89,2004-12-26
1907,1650,Fixed Deposit,65,114545.69,2022-08-19
1908,3293,Fixed Deposit,10,886769.61,2009-03-28
1909,2331,Fixed Deposit,9,464787.6,2013-12-09
1910,2712,Savings,4,916920.87,2023-06-21
1911,1112,Current,22,851884.75,2017-06-28
1912,3606,Savings,72,32414.79,2019-07-14
1913,1471,Current,53,170396.6,2010-12-20
1914,896,Recurring Deposit,62,672192.07,2017-01-23
1915,1935,Fixed Deposit,84,303064.04,2023-02-11
1916,4350,Fixed Deposit,63,592021.46,2005-02-21
1917,3519,Current,38,66315.36,2001-09-11
1918,4197,Recurring Deposit,43,240300.6,2011-03-29
1919,3298,Savings,44,184642.77,2022-02-18
1920,4622,Savings,1,361015.72,2015-08-18
1921,4514,Current,32,762002.2,2022-12-28
1922,271,Savings,2,929988.2,2011-04-30
1923,748,Fixed Deposit,29,86879.8,2012-08-14
1924,653,Savings,67,896016.32,2015-10-09
1925,3756,Recurring Deposit,9,100348.29,2013-06-14
1926,274,Fixed Deposit,91,406263.91,2000-03-27
1927,1959,Fixed Deposit,83,541445.1,2017-12-03
1928,863,Recurring Deposit,75,104768.62,2019-08-15
1929,2934,Fixed Deposit,90,129738.37,2023-09-15
1930,469,Current,54,297949.43,2016-09-24
1931,4714,Savings,6,722794.29,2012-12-20
1932,3709,Recurring Deposit,28,174605.66,2000-11-28
1933,2013,Recurring Deposit,85,55532.79,2007-05-20
1934,4386,Recurring Deposit,77,431963.27,2001-08-04
1935,4454,Current,35,327902.25,2009-01-11
1936,17,Fixed Deposit,23,32032.92,2010-12-25
1937,3261,Recurring Deposit,88,502515.55,2022-11-17
1938,1695,Current,79,875997.03,2006-06-26
1939,4094,Savings,68,773410.86,2022-10-29
1940,4430,Fixed Deposit,61,514757.12,2024-05-28
1941,864,Fixed Deposit,86,277529.77,2004-02-20
1942,1001,Fixed Deposit,89,475723.58,2008-12-31
1943,1620,Savings,24,639463.46,2008-08-05
1944,461,Savings,18,727446.73,2019-05-07
1945,2089,Fixed Deposit,5,417798.17,2023-01-01
1946,4523,Fixed Deposit,26,897754.5,2015-04-28
1947,4794,Fixed Deposit,4,364143.44,2000-06-19
1948,2086,Current,91,324140.07,2021-06-12
1949,3561,Savings,48,891064.27,2018-10-18
1950,4080,Current,6,956223.39,2023-10-12
1951,1289,Fixed Deposit,13,9592.67,2001-02-20
1952,2478,Savings,97,984748.36,2014-08-06
1953,220,Savings,77,46573.33,2018-03-25
1954,953,Savings,23,48309.58,2004-09-30
1955,1260,Recurring Deposit,32,825835.2,2000-11-18
1956,3747,Recurring Deposit,54,823750.95,2008-10-12
1957,546,Savings,22,169904.65,2011-10-16
1958,3847,Savings,71,585592.54,2017-05-02
1959,2426,Current,6,363103.39,2022-08-06
1960,1017,Current,86,999670.52,2001-03-30
1961,4052,Current,94,689175.62,2014-03-26
1962,4157,Fixed Deposit,65,496944.32,2015-01-19
1963,3421,Savings,73,807700.2,2001-12-12
1964,1625,Fixed Deposit,35,301588.75,2005-05-06
1965,2468,Recurring Deposit,92,669298.19,2008-01-29
1966,3888,Savings,33,412847.42,2025-09-17
1967,1557,Savings,47,6949.55,2000-11-05
1968,4610,Current,10,732661.45,2004-12-19
1969,2220,Savings,5,978546.35,2023-07-11
1970,1375,Fixed Deposit,94,494703.49,2019-06-02
1971,1919,Savings,66,992030.31,2004-04-09
1972,1940,Current,98,707335.6,2008-05-01
1973,2049,Savings,37,835181.73,2022-06-30
1974,1031,Fixed Deposit,31,162537.03,2008-06-19
1975,4691,Current,73,959909.5,2014-07-22
1976,3142,Recurring Deposit,80,757312.54,2002-01-21
1977,4834,Savings,2,562341.18,2015-07-11
1978,3536,Recurring Deposit,9,977202.3,2009-11-10
1979,4711,Current,43,47769.23,2005-07-03
1980,2399,Current,94,840333.73,2000-11-02
1981,107,Savings,99,296957.66,2012-12-12
1982,3193,Fixed Deposit,37,642439.08,2024-01-30
1983,4129,Fixed Deposit,1,699887.02,2000-01-24
1984,3119,Current,37,161954.71,2002-04-02
1985,2055,Savings,49,10538.2,2011-12-18
1986,4174,Savings,34,789077.1,2018-10-10
1987,2602,Recurring Deposit,77,103037.34,2003-09-12
1988,4088,Savings,33,551758.61,2016-11-24
1989,2450,Savings,57,602835.76,2012-10-27
1990,4326,Fixed Deposit,7,892072.29,2000-05-16
1991,704,Current,28,672747.86,2013-03-29
1992,1839,Recurring Deposit,99,876778.98,2004-03-16
1993,89,Recurring Deposit,61,85050.51,2024-04-12
1994,2013,Recurring Deposit,65,4068.6,2009-11-29
1995,3406,Recurring Deposit,98,603945.81,2023-08-25
1996,3616,Savings,3,913776.24,2021-10-16
1997,2161,Fixed Deposit,35,483374.58,2018-02-25
1998,4063,Recurring Deposit,41,137179.51,2003-08-20
1999,2153,Recurring Deposit,88,657313.51,2009-02-14
2000,421,Savings,81,648592.6,2022-09-10
2001,3768,Recurring Deposit,44,797839.74,2018-07-23
2002,3890,Fixed Deposit,58,852063.46,2014-11-13
2003,3307,Recurring Deposit,88,131393.43,2025-12-12
2004,1699,Current,85,730840.6,2017-07-05
2005,4389,Fixed Deposit,26,26377.59,2025-08-27
2006,408,Fixed Deposit,82,231912.7,2025-05-09
2007,1014,Savings,78,485190.29,2020-07-24
2008,891,Recurring Deposit,26,292671.18,2007-01-12
2009,1478,Recurring Deposit,28,305150.75,2005-11-03
2010,2707,Savings,88,449050.66,2022-08-04
2011,4693,Recurring Deposit,50,991126.1,2011-01-12
2012,3987,Fixed Deposit,24,835069.93,2019-08-15
2013,2215,Fixed Deposit,23,792131.87,2019-08-25
2014,2076,Recurring Deposit,11,200365.2,2006-05-08
2015,4011,Fixed Deposit,72,716298.03,2021-11-23
2016,1874,Savings,69,791543.7,2021-09-03
2017,1915,Fixed Deposit,44,754770.52,2002-01-15
2018,3065,Fixed Deposit,52,642094.84,2004-11-01
2019,2548,Savings,74,730214.44,2019-01-15
2020,817,Fixed Deposit,69,93589.55,2022-08-20
2021,4509,Savings,99,44271.42,2004-01-03
2022,1508,Recurring Deposit,51,115313.89,2014-10-21
2023,176,Recurring Deposit,74,648438.53,2012-10-02
2024,2877,Recurring Deposit,35,82682.47,2015-04-22
2025,2087,Savings,18,956602.13,2025-07-11
2026,1020,Current,43,189743.0,2005-11-26
2027,3860,Savings,89,265260.17,2018-10-31
2028,3608,Recurring Deposit,32,83777.81,2011-08-10
2029,1532,Recurring Deposit,20,526519.56,2016-02-19
2030,1315,Recurring Deposit,5,929259.38,2010-10-31
2031,894,Savings,64,761622.45,2015-06-29
2032,3569,Savings,29,841664.38,2018-03-05
2033,1056,Recurring Deposit,84,6795.37,2018-11-02
2034,4676,Savings,3,995345.13,2020-01-05
2035,4690,Fixed Deposit,79,424611.31,2021-02-26
2036,4396,Recurring Deposit,12,479006.98,2012-03-12
2037,4926,Fixed Deposit,89,280222.78,2025-06-17
2038,280,Savings,27,377384.75,2021-11-15
2039,2208,Savings,25,487018.6,2024-07-11
2040,2238,Current,81,271308.92,2000-08-15
2041,3006,Current,90,902677.03,2000-11-13
2042,1304,Recurring Deposit,47,263994.97,2019-01-27
2043,807,Savings,31,856739.24,2021-11-05
2044,4067,Current,73,864612.73,2016-04-24
2045,4868,Savings,11,380541.37,2015-12-04
2046,409,Fixed Deposit,74,969394.63,2017-04-29
2047,714,Savings,4,447702.06,2017-07-01
2048,1014,Fixed Deposit,54,773536.9,2022-04-01
2049,1280,Savings,95,198644.75,2023-05-31
2050,341,Current,31,898387.91,2002-09-08
2051,3908,Recurring Deposit,13,286434.83,2006-04-14
2052,3095,Current,9,256289.92,2003-11-20
2053,2383,Recurring Deposit,81,324242.33,2007-11-30
2054,2889,Savings,92,59847.12,2012-07-24
2055,3951,Savings,50,894649.03,2011-10-12
2056,3669,Recurring Deposit,25,342403.26,2025-07-09
2057,1309,Recurring Deposit,52,741912.16,2021-04-21
2058,3886,Savings,60,26600.32,2010-12-10
2059,2092,Fixed Deposit,88,424424.15,2011-12-04
2060,3723,Fixed Deposit,76,467341.08,2023-09-03
2061,455,Fixed Deposit,34,25717.84,2017-07-20
2062,4173,Recurring Deposit,93,203814.92,2020-03-27
2063,2448,Current,3,837957.6,2009-01-23
2064,90,Recurring Deposit,15,778003.73,2000-09-14
2065,3343,Savings,24,899134.83,2023-06-07
2066,214,Recurring Deposit,77,173606.89,2009-12-03
2067,1799,Recurring Deposit,6,507654.58,2012-10-17
2068,1272,Recurring Deposit,13,224057.81,2010-03-09
2069,4674,Savings,33,601964.89,2021-11-06
2070,1097,Recurring Deposit,47,412528.94,2010-04-22
2071,5,Savings,45,472472.19,2005-05-11
2072,2258,Recurring Deposit,26,994326.02,2002-04-20
2073,1793,Fixed Deposit,1,234561.36,2003-05-10
2074,4704,Savings,77,588661.9,2011-01-21
2075,4925,Fixed Deposit,65,538552.33,2018-11-26
2076,2090,Savings,70,927539.98,2016-01-28
2077,4334,Current,12,187760.92,2009-12-25
2078,2411,Recurring Deposit,78,952825.6,2010-12-23
2079,2716,Current,72,830811.67,2006-04-17
2080,1781,Current,1,174588.14,2010-05-08
2081,2362,Current,35,703239.13,2003-02-27
2082,3372,Current,15,971709.83,2019-11-13
2083,870,Fixed Deposit,28,183958.0,2009-09-07
2084,1487,Savings,30,768478.5,2021-07-15
2085,2013,Current,66,880065.26,2000-04-23
2086,3288,Fixed Deposit,10,676092.48,2025-07-15
2087,624,Fixed Deposit,72,988306.66,2007-09-16
2088,61,Recurring Deposit,30,266286.75,2025-11-24
2089,1766,Current,1,32441.74,2016-11-15
2090,3521,Current,81,871078.12,2004-03-27
2091,4922,Fixed Deposit,94,589904.88,2011-05-06
2092,2700,Current,93,914356.68,2011-05-15
2093,4492,Fixed Deposit,32,702155.15,2023-01-11
2094,4654,Savings,89,199531.71,2025-06-07
2095,4866,Recurring Deposit,45,31472.77,2008-04-11
2096,3669,Savings,88,918277.49,2011-12-05
2097,4237,Savings,40,261662.4,2009-05-23
2098,1039,Savings,75,248281.83,2017-09-16
2099,243,Recurring Deposit,37,830188.93,2002-09-13
2100,937,Current,69,107794.59,2023-02-13
2101,1644,Fixed Deposit,4,477809.02,2018-04-01
2102,3721,Current,76,623272.46,2007-04-22
2103,4281,Savings,83,186554.77,2023-11-07
2104,1473,Fixed Deposit,16,506057.48,2010-09-23
2105,2161,Recurring Deposit,65,920017.73,2002-05-12
2106,4281,Fixed Deposit,49,733743.52,2010-08-11
2107,4565,Recurring Deposit,18,949230.32,2004-02-20
2108,2323,Recurring Deposit,19,268837.3,2005-06-30
2109,3944,Savings,30,500319.08,2014-08-03
2110,2136,Savings,3,20724.5,2023-05-11
2111,1592,Savings,48,457140.05,2021-01-01
2112,4451,Savings,86,356942.56,2025-06-19
2113,1726,Savings,95,222242.79,2017-03-13
2114,271,Savings,38,949202.87,2016-07-06
2115,565,Current,92,735987.93,2019-05-03
2116,705,Fixed Deposit,87,810753.85,2019-04-17
2117,679,Savings,77,573001.71,2011-04-24
2118,2835,Fixed Deposit,43,494085.15,2005-09-18
2119,2683,Recurring Deposit,23,127555.69,2022-03-06
2120,4159,Current,94,890659.06,2006-08-20
2121,2513,Fixed Deposit,79,112326.4,2023-12-05
2122,4350,Fixed Deposit,52,402784.97,2013-11-02
2123,4419,Savings,48,557931.87,2008-11-11
2124,3974,Savings,88,65389.15,2001-02-19
2125,4142,Savings,58,683162.42,2003-08-26
2126,4427,Fixed Deposit,83,305142.49,2005-03-26
2127,467,Recurring Deposit,15,511059.42,2017-07-07
2128,4845,Fixed Deposit,53,30255.73,2024-01-21
2129,1788,Current,6,59152.84,2004-02-05
2130,1370,Recurring Deposit,76,654121.53,2005-12-30
2131,4890,Fixed Deposit,64,606262.07,2006-04-16
2132,4107,Recurring Deposit,24,675862.74,2009-03-21
2133,4417,Current,30,727212.36,2000-10-16
2134,4630,Current,44,317089.35,2018-11-26
2135,2237,Fixed Deposit,95,320573.13,2003-06-19
2136,2868,Recurring Deposit,22,695605.22,2006-06-03
2137,2548,Recurring Deposit,51,426604.9,2007-09-24
2138,3184,Recurring Deposit,64,387430.12,2025-07-19
2139,1330,Savings,98,563292.39,2013-03-07
2140,982,Recurring Deposit,94,349287.18,2012-08-20
2141,1774,Current,89,148681.03,2005-04-09
2142,4774,Fixed Deposit,52,719610.23,2022-04-16
2143,1297,Recurring Deposit,48,323037.97,2011-03-03
2144,3028,Recurring Deposit,61,161493.72,2004-11-08
2145,3753,Recurring Deposit,44,932148.07,2008-05-22
2146,111,Recurring Deposit,77,667135.99,2003-03-25
2147,1987,Savings,82,881046.83,2011-03-24
2148,2584,Fixed Deposit,1,320529.12,2001-05-02
2149,4530,Current,44,877109.35,2010-05-07
2150,1638,Fixed Deposit,6,595339.76,2025-10-19
2151,1027,Current,7,844755.08,2021-01-10
2152,4487,Recurring Deposit,31,870136.3,2025-10-07
2153,3562,Current,33,790413.44,2003-10-28
2154,220,Fixed Deposit,85,949460.01,2003-10-10
2155,3287,Savings,53,610900.12,2025-12-22
2156,4882,Current,25,186666.91,2024-03-25
2157,1228,Savings,84,912498.82,2010-06-06
2158,4710,Savings,79,306424.34,2018-03-03
2159,2649,Savings,66,407378.18,2015-03-08
2160,2354,Fixed Deposit,46,862299.51,2016-10-30
2161,2,Fixed Deposit,13,2135.66,2023-07-06
2162,3145,Recurring Deposit,51,157192.43,2018-01-05
2163,1033,Current,67,618643.95,2002-12-13
2164,2133,Current,49,57802.15,2017-07-12
2165,4487,Fixed Deposit,46,580777.6,2019-05-04
2166,4241,Current,59,196632.0,2008-10-05
2167,4315,Current,13,727359.66,2004-04-22
2168,1764,Current,59,823197.09,2022-12-30
2169,1446,Current,86,154067.09,2017-09-06
2170,4903,Recurring Deposit,73,651444.99,2020-09-11
2171,1797,Fixed Deposit,28,951551.95,2001-03-16
2172,3791,Fixed Deposit,78,243911.99,2025-05-23
2173,114,Current,61,192329.37,2018-10-21
2174,553,Current,47,928392.87,2006-02-27
2175,2221,Savings,35,758310.46,2017-10-22
2176,3148,Current,64,130692.04,2020-06-16
2177,2727,Fixed Deposit,26,216665.92,2009-01-14
2178,541,Recurring Deposit,10,101397.86,2010-06-07
2179,1149,Current,49,644390.07,2016-02-12
2180,2672,Savings,73,360272.48,2017-01-17
2181,4467,Savings,13,658637.54,2013-09-04
2182,2602,Savings,95,872619.02,2003-05-30
2183,1450,Recurring Deposit,33,492823.01,2025-10-13
2184,2916,Fixed Deposit,89,901717.06,2008-10-10
2185,1536,Fixed Deposit,36,563867.61,2009-01-25
2186,95,Savings,84,500065.28,2011-04-29
2187,2812,Fixed Deposit,59,826502.85,2015-04-30
2188,1287,Fixed Deposit,94,192715.17,2020-11-04
2189,453,Fixed Deposit,100,351335.31,2015-06-25
2190,4691,Savings,14,221523.25,2012-04-27
2191,1219,Fixed Deposit,50,348262.03,2010-05-31
2192,3335,Savings,9,192435.12,2016-08-11
2193,4558,Recurring Deposit,60,586574.87,2006-12-31
2194,2527,Fixed Deposit,2,482622.78,2018-03-16
2195,3409,Savings,51,930617.14,2011-09-27
2196,1892,Recurring Deposit,93,987617.47,2012-07-28
2197,2784,Savings,61,542339.2,2008-01-20
2198,2950,Savings,81,207136.38,2013-11-19
2199,481,Recurring Deposit,68,82993.05,2016-01-16
2200,3444,Recurring Deposit,46,374453.71,2011-11-06
2201,4771,Fixed Deposit,35,544852.01,2013-02-11
2202,1188,Recurring Deposit,4,346977.51,2017-06-11
2203,1724,Fixed Deposit,90,661163.31,2018-04-18
2204,1941,Current,84,318132.03,2017-02-06
2205,258,Fixed Deposit,51,813191.3,2019-11-01
2206,145,Fixed Deposit,23,235316.1,2022-01-26
2207,3382,Savings,12,335515.84,2006-09-30
2208,241,Savings,75,887558.24,2023-08-17
2209,250,Savings,56,622980.18,2007-08-17
2210,4189,Fixed Deposit,36,772944.81,2007-06-15
2211,3354,Fixed Deposit,76,991596.21,2025-12-12
2212,3456,Fixed Deposit,64,108248.67,2017-08-17
2213,1359,Recurring Deposit,74,55139.15,2010-03-27
2214,1037,Current,23,391940.95,2019-01-25
2215,2409,Recurring Deposit,86,610467.45,2002-08-20
2216,3997,Savings,59,220059.25,2019-06-19
2217,355,Current,92,67870.6,2000-05-12
2218,1027,Fixed Deposit,95,715621.76,2018-04-11
2219,3571,Savings,77,266221.88,2004-09-26
2220,1419,Fixed Deposit,38,316395.98,2024-05-01
2221,703,Recurring Deposit,4,323566.04,2016-12-28
2222,3992,Recurring Deposit,57,588399.18,2009-08-11
2223,194,Savings,52,280643.57,2012-12-31
2224,2155,Fixed Deposit,100,344421.72,2014-08-20
2225,3343,Current,30,184990.54,2018-06-19
2226,3912,Recurring Deposit,46,714419.17,2014-11-19
2227,1570,Current,82,919203.56,2012-02-20
2228,3673,Current,86,613475.87,2004-12-12
2229,3832,Savings,35,89749.49,2005-12-04
2230,517,Current,74,471362.85,2009-03-12
2231,2372,Recurring Deposit,73,540234.32,2023-10-25
2232,4900,Fixed Deposit,43,616181.6,2014-12-15
2233,1879,Recurring Deposit,81,274576.28,2007-08-14
2234,122,Recurring Deposit,63,959817.71,2021-10-01
2235,3809,Fixed Deposit,100,285751.15,2013-06-07
2236,78,Savings,83,469984.03,2023-01-02
2237,4930,Savings,44,568252.81,2009-05-18
2238,514,Savings,24,201242.25,2012-02-03
2239,1506,Recurring Deposit,70,39909.33,2001-03-10
2240,3998,Recurring Deposit,81,819177.05,2000-06-03
2241,1304,Savings,22,111681.15,2014-06-21
2242,4089,Recurring Deposit,73,343319.55,2018-12-25
2243,1601,Current,85,184263.71,2009-10-15
2244,2650,Current,98,536942.6,2017-08-27
2245,258,Savings,43,71232.05,2016-04-25
2246,4898,Recurring Deposit,23,742219.19,2018-06-04
2247,3045,Fixed Deposit,26,831047.68,2022-12-03
2248,1423,Recurring Deposit,89,726477.7,2003-04-20
2249,4733,Fixed Deposit,12,579752.42,2000-01-23
2250,397,Current,73,996079.3,2015-01-11
2251,3307,Savings,74,407605.66,2000-08-24
2252,1244,Current,33,65532.9,2000-06-01
2253,984,Current,34,198857.01,2015-12-02
2254,479,Recurring Deposit,93,180252.12,2015-05-03
2255,3218,Savings,13,124474.5,2011-06-18
2256,2137,Current,90,536564.95,2012-03-07
2257,892,Current,25,160408.09,2013-03-27
2258,1187,Recurring Deposit,38,564956.44,2004-12-05
2259,2211,Fixed Deposit,19,468775.35,2021-06-29
2260,2544,Recurring Deposit,90,998353.95,2022-04-01
2261,569,Fixed Deposit,65,604292.66,2005-04-14
2262,2964,Fixed Deposit,16,521085.43,2005-01-09
2263,3565,Current,15,28875.5,2003-09-06
2264,4434,Recurring Deposit,48,61780.4,2008-10-07
2265,4980,Current,72,452942.22,2024-03-26
